x1,x2,label
-7.4357794,8.9180252,0
9.7682596,-1.6155868,0
-8.2906701,7.6380703,0
-0.3476317,4.4162872,0
-0.900634,1.4857453,0
-5.0185111,-5.0640963,1
8.1730808,-8.7889174,1
-6.5444014,-2.0475574,0
5.3331053,-5.533628,1
4.9128855,7.0509894,0
-0.9889674,-9.8808681,1
-4.2020354,9.9681824,0
6.8469965,3.3452579,0
1.1423837,-5.5276867,1
-1.885471,1.6695412,0
-4.1350212,7.0664035,0
-9.8700714,-1.2433343,0
9.8702943,-1.7279186,0
7.4840655,-2.2363378,0
3.3397884,-9.9543332,1
7.8729611,8.2819956,0
-0.2459185,7.3767033,0
-1.8038158,7.4067613,0
-6.7399822,-8.3160711,1
9.8800872,-5.1465779,0
-9.1575977,3.5993297,0
-8.9821701,-8.1236438,0
-7.834866,-3.010013,0
-8.9214992,3.8740311,0
-9.9036524,9.5224546,0
8.2769392,7.8373937,0
5.6867367,8.6251215,0
3.6166394,6.3650603,0
-5.4309326,-9.9424031,1
-0.9267302,-2.5904157,1
-2.5530901,-6.7645756,1
0.4459612,-9.3471068,1
-0.6964752,-9.8346863,1
-4.9622841,1.0710371,0
3.3728876,-1.9614879,0
-9.1617279,0.4708268,0
-9.4123432,9.8203193,0
8.750066,1.763348,0
5.0675537,8.6389732,0
-8.8149463,-4.9186339,0
-7.6837619,6.1515774,0
-7.4085023,8.4925417,0
4.1631716,4.1548446,0
-9.2445883,-0.8918686,0
6.4213752,7.8675302,0
-1.4311654,-4.4643495,1
-7.7847014,-1.5366403,0
3.7346972,5.2775625,0
2.5170252,-8.6770339,1
-5.9043589,0.0213193,0
-2.0270775,9.0156494,0
-9.1900608,9.2768777,0
-4.5773123,2.6865571,0
9.230439,0.249261,0
-5.1160198,-5.7083005,1
1.145065,6.7844873,0
-5.0753185,0.7369567,0
2.0211267,-1.7112987,0
7.7845894,-7.4857774,0
8.5224645,-7.8439425,0
4.038535,4.8492402,0
-0.0929968,8.1488579,0
-6.8178389,4.8249936,0
5.2488124,8.8009279,0
-2.3978145,3.9437219,0
1.1297213,0.2058079,0
9.7814478,7.1770752,0
6.9850091,6.1534952,0
-8.61894,-6.6910881,0
-9.0764302,-1.6578114,0
2.6366527,0.2123704,0
7.6788084,-0.1203733,0
-5.777195,-6.3582675,1
-7.0082293,-6.0212358,0
0.8847148,3.8138474,0
-4.3531016,9.2405085,0
-8.0587385,-3.8782022,0
-6.6932483,4.1947663,0
-6.3275119,-2.6124848,0
-5.7398149,-5.5248081,0
9.4890006,-7.4732465,0
-7.9631538,4.0172188,0
8.6759012,0.7676874,0
-8.6027314,9.881727,0
0.7674646,-8.6087857,1
-7.5482701,8.349392,0
-8.8948186,7.3485927,0
9.370553,-5.3958471,0
-1.8475609,2.5336227,0
-8.4032822,5.8065243,0
-8.9333517,-6.4768479,0
-0.9407962,5.853,0
-5.8864975,-8.7064786,1
6.6340936,-2.9651557,0
5.185408,-2.1627964,0
4.4375814,-0.6179449,0
9.7771796,-3.1187497,0
-4.526236,-6.7324525,1
-1.3101016,5.8072528,0
-2.7504148,8.7605827,0
-8.8663192,-8.3307797,0
-9.8398019,5.6940289,0
5.5724629,2.848972,0
-2.2021288,7.8490353,0
-0.2829411,-0.4435908,1
-3.1375648,8.5916228,0
8.4750331,2.300149,0
-9.2890606,-9.8128203,1
5.0538826,9.9049956,0
4.2159501,-9.2810911,1
-1.5298639,-0.2658982,0
5.4304559,-3.667327,0
4.4769791,-8.3124684,1
-3.5215846,5.0768465,0
-4.6211004,2.0522366,0
-6.6184039,2.7459651,0
8.4665051,-7.1329173,0
-0.9962044,-5.9219444,1
4.124613,-9.1407126,1
-2.2194612,1.9058411,0
-0.5852306,4.5996709,0
1.021323,7.3868381,0
-9.7859667,6.7195004,0
6.5728085,6.7726442,0
2.1948734,4.5027717,0
0.4718031,5.6514016,0
-8.2620711,9.9418451,0
-3.2368056,-8.0172965,1
8.0319322,7.0713577,0
-5.275277,-1.7689996,0
-0.2370274,5.2239605,0
6.4777909,-5.8831437,0
5.566427,6.7651595,0
-8.6778388,-6.7922681,0
-4.0006559,7.9096854,0
8.6024807,-1.1081414,0
-1.8604052,3.4669901,0
-4.7367108,2.5562761,0
-8.9503708,4.588193,0
5.9839981,-5.970819,0
-1.6607662,-6.6546391,1
9.3778229,-6.6412766,0
5.7151132,3.1010028,0
-2.8671944,9.9196328,0
6.1158871,2.3568748,0
0.5891698,-4.2291865,1
-8.4422533,1.9464386,0
-7.868554,7.9412105,0
7.764756,7.1424658,0
8.4695128,1.4732296,0
2.9609972,0.1862097,0
7.4693874,0.2269834,0
1.6322206,1.2235555,0
6.1205996,-9.309937,1
-3.6586972,6.7273033,0
5.1877485,5.4060506,0
-5.1153661,-3.2849757,0
2.0215223,-5.6605394,1
6.0195287,-9.8025973,1
-5.9413927,2.0527281,0
-2.7243801,6.0699893,0
9.1307801,4.4864273,0
-5.1359689,3.4126306,0
-1.4064815,-1.5061357,1
8.3218515,-6.7427429,0
5.1254985,-7.2768841,1
1.610692,0.2797122,0
2.8338105,-8.0599026,1
-7.5383684,-9.2097848,1
-7.4606219,5.2367805,0
-7.5016023,2.4671376,0
3.3483373,-4.6840528,1
9.7217527,9.5066225,0
8.0774127,3.9937931,0
-7.9027819,3.8663485,0
3.7928442,2.9122319,0
-1.6407322,0.1373086,0
3.61425,-6.9401166,1
7.0390001,-3.1095469,0
-2.3068971,-4.0640555,1
6.7514075,-1.3847433,0
8.1879755,5.0227726,0
5.4386453,-6.2852581,1
-0.6961916,-9.7278746,1
7.5860193,-7.7081156,1
-5.2430364,-9.2971096,1
7.0845737,-4.730294,0
-8.6739473,4.3574425,0
-5.6481519,8.8844241,0
-8.8934594,-8.1626177,0
8.86424,-1.9690557,0
6.4699155,-5.579623,0
2.1084615,6.862297,0
-2.6784626,-8.243394,1
5.7479678,4.2374159,0
-4.2804792,0.1175071,0
-0.5646185,4.9444264,0
-6.9489681,-4.9740353,0
8.8021355,-4.4913166,0
7.4259748,6.2370186,0
-0.2028318,-1.8305066,1
-8.7238707,1.4599598,0
3.0735006,6.7508147,0
-4.3556818,6.1071792,0
-1.8654721,-0.7656182,0
2.2840291,8.8933238,0
9.1362596,4.5552897,0
7.5066655,5.1908744,0
3.516511,4.5970049,0
-6.3766052,-3.8403453,0
0.3401037,1.3808095,0
8.1047479,-5.6518596,0
-6.5122294,-8.1107303,1
-3.5975815,-8.9187303,1
6.7094116,-4.841098,0
3.6142578,-1.0440163,0
-4.9565821,-9.5572895,1
5.4070225,-1.751073,0
4.3728341,8.3859134,0
-4.6124815,1.0736674,0
-3.0005944,-9.3530822,1
8.3327225,-0.7903616,0
-7.6762733,-7.0589874,0
-3.1989187,-0.0800128,0
-3.353007,3.8135561,0
9.0109345,0.5464205,0
9.5504959,-0.0819009,0
-6.7631304,5.3000535,0
3.9891496,-3.8713073,0
9.2468471,-4.7434878,0
3.2044254,-5.1556858,1
9.2680628,9.5705931,0
-7.8901789,5.8906399,0
-1.2926133,-0.3211778,0
-2.1394034,8.3973086,0
0.8939987,-5.1719476,1
3.8209077,1.7518987,0
0.074081,-9.6665129,1
-5.9382699,-9.1278422,1
3.4603346,-5.6385381,1
-1.0564295,-0.4662695,0
-3.5733861,2.5658519,0
1.9621177,3.0949636,0
0.260513,-9.3858558,1
8.3473841,2.9866108,0
-9.4463657,-5.5857367,0
-3.8088359,-0.1019368,0
0.8139774,4.6248696,0
-5.0619246,-8.178719,1
-6.3457131,-0.1426787,0
-9.4021246,-0.7221278,0
-3.2504645,-6.176698,1
3.8285256,7.6164108,0
-0.0710455,6.0638355,0
4.6550631,0.3040431,0
-8.9746484,-2.0039125,0
-0.2497891,-8.9108501,1
7.3271088,-4.7410691,0
7.7271822,1.844416,0
-3.3178243,-6.5102884,1
8.729985,-7.1676546,0
-3.0072323,-9.8829223,1
6.0122881,3.5268875,0
3.040766,3.112932,0
1.4593799,-8.4377933,1
3.0371071,0.9580537,0
5.9883857,-9.5861612,1
7.982142,7.8047652,0
-2.5906392,7.7290474,0
-2.3604985,-2.8439442,1
-3.1800595,-0.4161849,0
1.885888,8.9735058,0
9.6117109,-0.1386485,0
-8.7452572,6.5057491,0
-9.1242393,5.9877968,0
2.160745,7.9362363,0
6.210899,3.101713,0
-6.3694469,-9.2627955,1
-2.469486,-3.8503369,1
6.3473585,3.2452095,0
2.9809655,5.059234,0
-8.8403516,-5.6645199,0
4.1719409,9.0213537,0
-5.1015093,7.2475396,0
-5.1473206,9.2997247,0
9.4902453,6.3311177,0
2.9867278,5.3640163,0
1.1552014,8.1405666,0
1.7946895,9.3032733,0
-0.0847427,-3.9462895,1
-3.680375,-0.6729669,0
9.3756732,0.4185902,0
9.7393843,-2.1785982,0
-5.8606101,-9.2154831,1
7.6544083,1.7300181,0
3.3312945,0.9745977,0
9.4829583,4.9849729,0
0.6550128,8.939579,0
-7.0554298,-1.4843157,0
0.2857786,-2.2698129,1
9.6439465,2.2659952,0
8.4411478,3.3982872,0
-4.548332,6.3002025,0
-5.3547502,-8.4585702,1
1.7384631,-9.1318886,1
-7.3612208,1.9968973,0
3.2418429,-3.8056409,1
0.9164014,6.4917897,0
-8.1307628,0.6086133,0
-4.7075218,2.4794857,0
2.4863065,-7.4152652,1
-4.5132947,-2.2487967,0
2.535254,-8.4424772,1
-5.4730721,0.3173574,0
-6.785544,8.1044332,0
5.6126089,3.1707147,0
6.9410487,3.1972233,0
-3.4122494,-8.6125077,1
-2.2851484,9.2782157,0
-9.586213,6.618804,0
-6.8899224,-6.2193699,0
2.1319752,-9.503773,1
-7.6688936,-6.0864124,0
2.3272524,5.7518983,0
1.3332627,-1.2437809,0
7.4122362,6.3230553,0
-2.4129551,4.8612484,0
-1.1750029,8.2464581,0
-4.6078936,8.8574793,0
9.4024712,-8.4894943,0
-0.9826298,1.3695998,0
9.1392856,5.0091944,0
-1.8345598,-4.1675509,1
5.9735711,-3.8489241,0
-0.1364336,-2.5745284,1
-1.9531494,-6.1378371,1
-4.9931826,2.4068753,0
6.5485721,5.9593721,0
1.1695716,0.3911065,0
-2.481777,2.5372816,0
-4.8597402,-4.5699224,0
4.5803381,-5.4635328,1
1.2016401,4.6716442,0
0.1772984,2.952159,0
-1.3659025,2.3325156,0
2.6462625,5.7669069,0
6.1497733,-0.4635761,0
-5.7274999,-0.5136993,0
-4.6695965,9.7410273,0
4.4726954,4.6547266,0
9.8462714,-0.910759,0
6.4077845,6.6659342,0
5.5260513,-6.7985957,1
0.8583214,9.4040077,0
1.8296704,-1.6737592,0
1.2612785,-1.6157093,1
-8.414263,-6.5373942,0
-3.6639675,4.4022122,0
4.9964733,3.1889175,0
-7.4142443,6.754833,0
8.1076856,6.9099472,0
0.3550654,-9.2177808,1
9.7764188,-3.7876064,0
-3.0025856,-6.368917,1
6.0959012,-9.7778483,1
-2.491899,9.9425407,0
3.9360593,8.8485187,0
-7.4000238,-8.2755211,1
-9.481047,8.0482636,0
-2.6409547,-7.1746742,1
1.9260202,-0.4015143,0
3.3889607,-5.6206272,1
3.619818,-4.4168959,1
1.3504547,-1.5195222,1
9.1684998,-4.0387252,0
-4.336008,-6.95333,1
-3.4162237,-3.7601011,1
7.345772,-4.9123374,0
3.9149045,1.8852931,0
5.668072,9.0022697,0
7.739895,0.1507978,0
-4.0909697,5.2017844,0
7.3133748,7.19898,0
5.4001554,9.6724574,0
-6.8561057,5.8753733,0
6.6747593,-8.5553499,1
7.7896143,-7.3010399,0
-2.9097846,-5.7103103,1
0.5631739,-4.4128361,1
5.4429281,-1.8987365,0
-4.1685948,7.8790458,0
-7.427674,3.4493948,0
4.7000831,-2.2276545,0
7.1189917,3.7325522,0
-7.8364428,-7.3708931,0
-8.6876396,9.6862497,0
3.3541314,7.7851214,0
-4.3488731,-5.8265342,1
3.4762216,9.8439597,0
6.307138,-5.0045189,0
-6.0777583,-0.8814516,0
-6.5852288,0.3504534,0
4.5768221,9.7816393,0
-0.819163,-9.5031974,1
-6.0530399,9.9152485,0
9.9914,-4.0883592,0
0.0195778,-6.4094663,1
-6.5074437,1.5055199,0
3.9676656,-7.8297106,1
9.0313763,-5.7000349,0
-1.8969095,-2.5542585,1
-6.5788563,-2.1490589,0
-9.0196885,-8.0980739,0
6.3159791,-0.1386942,0
4.3556475,5.2844907,0
6.954392,1.3745367,0
-9.476888,0.1120091,0
5.3945174,1.0461836,0
7.5989696,2.4974872,0
5.1424974,-7.0757002,1
-9.2787867,3.1857043,0
-0.2513121,1.2207306,0
-8.8842722,-0.8326601,0
-6.6628109,-4.4360797,0
-6.5509559,-3.8657198,0
9.9226857,0.8413481,0
3.936222,9.4075095,0
-3.785816,9.4604816,0
1.4957385,3.3000548,0
3.6250159,9.3531362,0
-9.8655925,-5.1954177,0
8.2895652,-0.6216969,0
3.8357732,-7.9830126,1
-4.756056,8.049746,0
9.0142583,-9.9231705,1
-6.6307875,-9.521303,1
-8.8009883,3.865328,0
1.2374515,5.3387397,0
-5.1019343,5.5739089,0
-0.8387777,5.9943438,0
9.8211895,7.1936943,0
-4.5586015,7.0709946,0
-4.9891935,8.6698955,0
-8.1813557,-6.880873,0
7.4019584,2.9778579,0
-2.7248996,-3.3793852,1
-8.3287034,2.5942241,0
-5.0841105,-7.562701,1
-9.4684771,1.6854853,0
6.0080562,-4.0033421,0
1.2615885,-4.0384904,1
6.7013046,-8.6257101,1
-9.8078503,-2.9495257,0
-4.383648,-8.5899223,1
0.3787222,-6.1157037,1
-1.9638984,-4.9928888,1
-1.9950467,-3.2963022,1
5.9662116,8.8826885,0
-4.0060135,-1.2662859,0
5.0264412,3.1365053,0
5.3750009,-5.0614628,0
0.5942585,-6.2090289,1
-0.5616389,4.1574872,0
9.1213215,-3.702104,0
1.4439339,-6.4775009,1
7.0942574,-5.697801,0
1.8466173,-8.5245665,1
6.5466025,7.723875,0
8.4666081,-3.5509262,0
1.6005589,1.6639602,0
1.3032588,0.5702417,0
-4.1539385,-0.7685153,0
4.7139573,1.5041538,0
-5.9641661,-8.2338092,1
0.3484183,8.1740416,0
-4.9560981,-3.8400314,0
2.3331911,2.7349139,0
-5.3386364,5.2926365,0
0.9181746,-0.9436838,1
-2.0929441,-5.5968406,1
1.6037862,8.3726943,0
-9.8357511,3.6314757,0
-2.8813496,-7.3537619,1
-6.9520506,-6.0606913,0
7.7922489,3.7203922,0
1.1085861,-9.9978549,1
7.4366088,-8.5860169,1
0.541716,-5.7615286,1
8.1464352,-0.3677926,0
5.5598066,-0.2935198,0
-2.7349844,8.6767741,0
-5.3217519,8.0952012,0
-4.7123478,1.5235708,0
-3.8928265,-1.5993115,0
6.5003802,-0.2931874,0
-9.8467398,0.7145102,0
-9.8242226,3.1910052,0
-3.2163101,-5.2645845,1
3.7542308,-6.4279471,1
0.3038018,8.9662947,0
-5.2527933,9.0408927,0
9.1325345,-2.3625827,0
3.2946906,-7.8758526,1
-2.4684892,-7.2370806,1
9.1567279,0.4982186,0
-2.3055159,9.5543848,0
4.1814474,9.7650701,0
-9.6136501,-6.3136344,0
2.8492937,-0.0732752,0
9.3392007,-3.9968798,0
9.3944281,-1.8387345,0
7.5799509,-4.1970626,0
7.815648,-7.3388268,0
4.8230501,2.9786025,0
6.7725467,8.4366254,0
-4.9428672,-3.3992925,0
-8.5005855,9.957938,0
-9.8318402,6.202831,0
0.29777,-7.9600169,1
-8.4786789,-7.9567987,0
-4.5802384,-3.8554755,0
0.374365,3.4234544,0
8.4673518,-2.5621776,0
-1.6470205,-7.9712614,1
-1.0553725,7.9747817,0
7.5653301,3.4321994,0
-2.9729168,-2.1846486,0
1.4153669,-6.2931081,1
-2.1276961,7.6426754,0
-2.156543,0.9428979,0
0.9682409,1.168864,0
-6.325731,-4.4622722,0
-4.7734618,0.9662908,0
-0.571899,3.0481354,0
-7.9232643,9.2961447,0
5.5484639,5.1445825,0
-1.6228985,6.7436807,0
-4.4552919,6.7039158,0
8.6119209,-0.6199786,0
7.9752287,-3.5453918,0
-8.5847285,-5.4919636,0
-8.0393927,-4.1987233,0
-7.30506,2.7837415,0
-6.6451096,1.2223941,0
8.0274519,8.9698538,0
3.358722,9.6868881,0
-8.3803962,-4.6999844,0
-5.7528859,9.64171,0
1.6089058,-1.982872,1
-0.4493092,6.3859846,0
7.4432602,-5.5542236,0
-1.1026191,-3.1559823,1
-5.5997004,8.6610859,0
-0.2800687,-0.3616577,1
-6.8721667,-5.993228,0
-1.0003363,-6.0277226,1
7.3457943,1.0921384,0
8.2329602,0.3724444,0
-5.7300969,9.4495173,0
9.423445,4.4948372,0
-6.1844307,3.747185,0
7.2101242,-1.5835809,0
-1.8268104,-3.8355617,1
2.6509044,-0.2786959,0
9.5685032,7.2271322,0
5.6645215,4.938032,0
-5.7323467,-6.8306527,1
5.6568217,4.160231,0
8.0270531,-0.5816686,0
-7.9455525,-6.604083,0
3.3745332,3.1415589,0
-9.9686472,0.5253337,0
-9.0759621,-0.4684556,0
-1.6990054,-4.1408722,1
1.0396924,-3.2970961,1
8.5860987,-0.7740423,0
4.5932813,4.1970252,0
8.565473,-1.1664654,0
-2.4277377,6.151313,0
5.7812214,-1.7808754,0
9.6978495,3.9835859,0
-8.979773,-6.6445161,0
-7.6910184,2.5278717,0
-7.0525825,-6.6683039,0
-2.0241958,8.2199142,0
-4.538738,3.6706066,0
6.2178696,3.4448715,0
-4.1031683,4.3638823,0
9.1436383,-4.5710777,0
1.8458363,1.284294,0
4.0628404,-0.9584711,0
0.617989,6.4002979,0
8.3258956,9.2839113,0
8.5767727,-6.4602542,0
8.4724834,-9.5954362,1
8.9553786,-2.3078521,0
2.0460616,1.2216294,0
-1.0306595,9.3272767,0
-4.8887152,-6.8824043,1
-4.8264151,-7.5811393,1
3.2886089,-3.8373007,1
-8.6103282,-0.1944456,0
-5.1568925,3.7142322,0
4.6442806,0.0646003,0
8.7553014,-1.2996544,0
-9.4437848,5.0356647,0
7.9200248,8.5208082,0
-7.5052402,-3.1498795,0
9.4653413,7.8091693,0
6.1194736,-3.0007154,0
5.3867616,6.6862318,0
4.932927,7.4820957,0
0.729681,0.0363415,0
-6.8706405,4.0096554,0
-5.8538871,1.5692474,0
-9.9410327,-2.7995031,0
1.2519493,-7.1293702,1
-9.7776724,-4.2301002,0
9.8596753,-0.0384016,0
-4.7117889,8.2508353,0
4.9007935,8.3045523,0
-2.7599872,8.6468764,0
6.7608364,6.7328986,0
0.9908823,0.4679991,0
-2.8365681,-5.3975799,1
-0.3005596,-7.8504483,1
9.0670468,-5.9659218,0
-4.188983,8.0462231,0
-0.1913464,0.2236833,0
1.3275054,9.2221711,0
1.9059839,3.2181845,0
1.8258633,-5.7825402,1
-2.5976261,9.078179,0
7.7240309,-7.8593851,1
0.2188198,8.9777592,0
5.527346,0.2144417,0
3.1391542,-6.9838692,1
2.4091808,-4.9786312,1
-0.3560994,-6.7596898,1
-6.2894,4.9769932,0
-4.1572451,4.0950266,0
-7.0753919,-0.1753392,0
-5.282287,9.4959771,0
-3.5014057,-9.1701838,1
2.9906655,3.866169,0
9.2110686,-0.6489685,0
-7.292164,9.0667155,0
-9.4082915,4.6288244,0
-3.8081753,2.478767,0
-6.887969,3.9372786,0
8.7439949,7.5695774,0
-3.1295421,0.7707205,0
7.7195933,-2.8624267,0
-3.5721091,3.0456634,0
-8.5685071,-5.11781,0
2.8635617,-8.1432091,1
-0.7026882,-9.8831874,1
5.5855059,-8.5809846,1
-5.7472318,7.6237074,0
0.3692059,3.8844541,0
5.0020219,-7.699238,1
-8.0108784,-0.5274274,0
0.7706509,-1.0028914,1
-4.720983,-3.1953872,0
9.6538838,-8.8224597,0
3.4717639,-2.4884046,0
7.3438803,-4.4478112,0
-7.9667585,-7.7812008,0
-5.5252109,-2.1783537,0
4.5001772,-6.6323079,1
-7.5185035,-5.9954278,0
-6.1798608,4.0105348,0
-1.7974126,-6.9778329,1
-4.4634705,1.0139886,0
8.7478418,-0.8015826,0
-2.7918293,9.1507118,0
-3.1470345,6.4527914,0
-7.9018434,0.4475354,0
-3.5434509,-4.8213821,1
-4.0430494,-7.3497506,1
-6.1545634,-9.3031545,1
7.7733315,-1.8873956,0
-2.5612918,2.8843725,0
2.6257533,4.7875707,0
-4.1432744,3.6118324,0
1.7970501,-4.6982143,1
1.8792446,-1.6477127,0
-5.0077173,-6.4896047,1
-2.7482063,-4.3028479,1
1.4805296,4.5662809,0
-2.7324584,7.8221976,0
4.4427918,8.2274433,0
6.0135113,-6.2529866,1
9.3196997,-7.7902939,0
-9.8973222,-6.9149687,0
7.8478796,0.2764431,0
-2.6912705,-4.9235875,1
-0.1721386,-2.5689569,1
6.279202,-5.0241939,0
-1.5790937,8.4063664,0
-5.5417553,-6.2161601,1
-4.6826489,-6.3017336,1
-7.591479,5.194936,0
-4.9892234,1.7927781,0
9.1319082,4.900864,0
9.2660639,-6.8359984,0
2.667705,-1.4447277,0
2.1270044,-1.0566015,0
-5.8025398,8.541812,0
-6.6727284,5.4386044,0
2.4958019,-3.0001172,1
1.1953992,-9.1292937,1
-4.8483803,4.6650074,0
7.3007792,1.5406299,0
2.1377789,2.7327393,0
2.3582617,5.64685,0
-4.8681845,-0.762027,0
-5.9677732,-1.421314,0
-8.9334828,7.7561102,0
-4.5050292,-4.2266461,0
-9.763443,-2.1160816,0
4.4072015,3.0876169,0
5.969409,-7.5669347,1
2.6630469,-6.5682241,1
8.4489298,-2.5366946,0
-9.4606445,-8.4979688,0
5.7653132,-6.540651,1
-3.4479732,-2.0909384,0
4.3970548,0.1400435,0
9.7196025,-8.1104704,0
-9.1009179,5.1068901,0
4.5225199,-5.5191796,1
-8.1164249,-9.5792049,1
-1.446328,-8.4424428,1
4.8421331,-0.3053915,0
-4.4532463,-2.17203,0
9.2291034,-9.8622899,1
2.0807613,0.6282423,0
-8.4229833,5.191108,0
-1.5269789,-4.781494,1
-6.5800618,1.4562941,0
9.8999169,-5.045569,0
-0.4323959,4.1132181,0
-8.6441836,-8.745994,1
1.4963659,2.2396743,0
6.1581084,-6.1523044,0
1.6757296,9.9798185,0
-5.7269558,9.5761493,0
2.4159121,1.2374065,0
4.3260241,9.2198246,0
0.7260932,-9.5530451,1
-5.9232731,3.8928479,0
1.5443399,-8.0906021,1
-3.6809542,8.6138109,0
1.433864,7.8232284,0
1.3383411,0.4877035,0
-5.0397529,-5.3549875,1
5.3073948,-7.1543524,1
0.179449,8.5068085,0
-1.7267994,3.3567861,0
9.9662742,-3.6550905,0
-7.5782133,-9.135751,1
-6.4200809,-5.6878664,0
-0.617506,9.0801705,0
-6.0047469,5.7934817,0
-5.5401793,-9.3285288,1
2.2872438,3.5985317,0
7.1810458,1.3782888,0
-6.9785223,6.9005941,0
-7.8096281,-9.3896742,1
5.9135766,8.1738952,0
5.5926631,9.4590378,0
-0.8276293,-6.1083399,1
-8.0201844,-9.4578734,1
-8.2717193,-9.3606458,1
9.0950544,-6.8294763,0
0.350774,-7.4032581,1
2.4290089,-5.8591321,1
-9.849563,3.1070671,0
-7.4056031,-4.5311665,0
2.4351007,-1.2982423,0
5.9316966,3.418652,0
