x1,x2,label
-1.8694599,3.3476553,0
-9.0388105,0.5844994,0
2.6053274,1.4375301,0
2.8317478,2.8399383,0
-3.8061776,-2.2874535,0
-0.1925221,-5.1372662,1
-7.8330319,-4.8312903,0
7.1802858,-6.0390163,0
-1.2328993,7.0829499,0
-4.1213214,-4.3679692,1
-8.8151816,-8.4007119,0
-9.0105834,6.7898136,0
1.481034,-1.3469159,0
-0.1784714,-8.3273303,1
6.0821479,-9.0786124,1
5.3731998,-9.83838,1
-8.7585434,8.5363264,0
-6.2763534,1.7022308,0
-0.5689409,-4.4360237,1
6.6005391,0.5707839,0
-6.624656,-9.8529456,1
9.2301301,2.0760208,0
2.4971532,6.0517411,0
2.008707,-9.9014653,1
-3.5198115,6.8414689,0
6.9985357,0.4886662,0
3.0130383,6.7873449,0
3.0676703,-9.4088646,1
0.4268187,8.857892,0
-6.6854611,-8.9116562,1
5.9506864,3.4060685,0
-0.528869,-9.9334232,1
3.3965293,-1.0565738,0
-2.3171847,-9.8218176,1
7.1660049,6.0208127,0
7.7114448,-0.0518227,0
9.5031521,6.1685357,0
-1.4556099,-1.3843855,0
-2.8810321,0.8153735,0
1.4015659,-5.8381001,1
-8.5942563,9.6789787,0
1.6327704,6.6428131,0
2.5758947,-1.8000138,0
-2.3491769,-6.9434672,1
-1.5315132,0.3858536,0
-9.5697664,-7.5599323,0
5.6848811,-1.6163745,0
3.392807,-7.3941916,1
9.8064253,-5.7930347,0
-1.5617941,4.3548779,0
0.7823556,-8.6390722,1
5.9931624,9.9199016,0
-8.937,-4.5611134,0
4.6936282,-7.0196876,1
7.5402861,-8.1360376,1
-3.5725423,-4.3939738,1
6.0034457,-8.5631778,1
-1.1026528,-2.8212663,1
4.7797388,2.6676613,0
2.1377846,1.4556302,0
-5.0251503,7.9516946,0
-8.3495177,1.3445464,0
-2.276837,2.6615383,0
-2.7216083,-4.6128652,1
-5.3567113,-1.4048932,0
3.5920454,2.2367244,0
-4.6264404,-5.9596857,1
8.7049023,-8.0385968,0
2.60108,8.0345255,0
1.2555057,-6.4104558,1
-4.8594665,6.4600866,0
6.3727062,1.1660705,0
-0.0865022,-0.1037832,1
3.0378078,2.2421751,0
2.6113747,-6.6262738,1
-1.0101287,7.6015985,0
6.1238126,-6.366569,1
6.0295326,9.9404379,0
-8.1376242,-4.4420176,0
8.9968619,3.7010894,0
-5.7513233,-2.5623927,0
-7.7453994,0.7121082,0
1.2308048,5.7017851,0
-1.8618585,-8.5960669,1
2.5860314,-2.7985739,1
8.5204624,8.6280552,0
5.8419348,-3.7822456,0
-1.2915852,-9.6075993,1
7.7988995,-1.3133381,0
2.520086,6.1804812,0
-7.2636698,-4.6457352,0
0.2973473,9.0920191,0
-8.2208709,9.6521367,0
-0.4056303,-0.6048762,1
1.0710208,-2.6135019,1
-1.6836376,8.0670916,0
5.6379779,0.8764056,0
3.1110673,1.2890196,0
-3.2689076,-3.6297739,1
-8.4022562,1.42539,0
-7.1518669,3.8435356,0
-6.1931101,-8.5451814,1
-4.712712,2.9000959,0
3.8053338,-7.3628385,1
-7.1298568,-4.1117962,0
8.9395049,5.1838299,0
4.9689259,-0.864428,0
-8.7148,6.0522137,0
-9.4622743,4.3422365,0
4.2474986,4.4235259,0
-5.8065129,-6.9219589,1
-4.1735437,2.8313947,0
0.3384125,3.8969573,0
-1.1563048,1.6729956,0
-1.8188478,9.1890236,0
-6.7890704,-1.5846431,0
-7.3677965,7.7212922,0
3.7498038,-8.4361442,1
-6.4849309,-0.729507,0
1.5369355,-2.3146932,1
5.3921667,8.8537114,0
-2.7924135,8.3473417,0
2.6043976,-3.1474973,1
-4.7522552,-3.9092634,0
-3.0422632,6.7803963,0
-4.53012,4.1764955,0
-0.099787,1.7402921,0
0.4847862,-4.7428957,1
-6.6196804,4.9689519,0
-0.3343712,-0.2630258,0
-0.7851666,-1.8176692,1
6.5820774,0.8290895,0
3.2622136,8.6993422,0
6.681161,-4.7780595,0
-6.7927474,-2.1039569,0
5.3332722,-3.5966739,0
-2.6387792,-0.5878256,0
-0.468784,-7.3742189,1
-3.3406946,4.2623887,0
-5.0263542,-2.0765392,0
-6.9482973,4.007727,0
-1.7466732,7.2554825,0
1.1846169,0.3323935,0
-2.4848426,-9.0904783,1
7.8738389,-6.7616009,0
2.8638835,-2.0504373,0
-3.0599717,-3.9054792,1
5.556455,6.5767712,0
9.8317823,-8.6362235,0
-4.7311774,5.9375312,0
0.9975586,4.4054074,0
4.7017576,4.4637597,0
8.4516712,-0.0511389,0
6.1274042,-3.0247145,0
-0.9609849,-7.9044303,1
6.7179207,-9.1642097,1
1.6224893,-1.4571978,0
-6.6212388,5.2603164,0
-5.1516729,-9.2704047,1
1.4942259,4.0760364,0
0.0359753,-1.6877314,1
-8.4387086,7.1350778,0
-7.7603974,-0.4294664,0
-5.6122162,-1.8059201,0
-4.5413376,3.6059174,0
5.0584484,2.6167716,0
-6.6556659,-3.9075194,0
-4.9676704,7.193659,0
1.3165895,-8.3868132,1
-5.0106642,-9.9290838,1
5.0851416,0.187126,0
-3.3730756,0.9590523,0
3.0925839,6.6860853,0
2.23056,4.2687071,0
-0.158666,6.7554865,0
-2.7691817,4.5199823,0
-2.2768019,3.1099241,0
-6.6087396,-3.6495211,0
9.964177,9.8155751,0
0.0663696,0.4357856,0
-3.5811487,-1.9424949,0
-6.4803563,7.8490959,0
-2.1340047,6.6874909,0
-3.5492499,2.1168511,0
4.8168241,1.3438594,0
-3.2704447,-8.8985191,1
-2.670967,0.8793732,0
4.4600596,7.1368278,0
8.94022,0.3763088,0
-7.3678531,3.2570036,0
6.1356259,-0.4342592,0
3.2640018,-4.8969388,1
8.6029767,7.7327803,0
4.9945326,1.1749442,0
-7.8154963,-5.1465246,0
7.3429662,-7.8276912,1
-2.1661963,6.9227227,0
-2.7867884,-6.4126187,1
0.8430549,-3.410295,1
0.2615507,8.5329555,0
6.1848725,-2.7610071,0
6.3159288,5.7168049,0
-5.935899,3.2484208,0
-9.3214004,3.7421341,0
6.7943113,-0.0178851,0
1.9961378,2.6248803,0
-6.859315,-7.9758587,1
-8.1671997,4.3302041,0
-1.7458984,-2.547406,1
5.7413372,-6.0945121,1
0.5753295,-7.5021061,1
-4.6904423,-8.4011346,1
-0.692258,-8.1220997,1
2.0042336,-9.6723889,1
5.816065,-7.039628,1
5.9374091,-4.3647328,0
1.2191972,-6.7946887,1
2.2639502,-9.7373998,1
-5.3609939,6.3832703,0
1.7191077,6.5877029,0
1.6032343,-1.4058364,0
5.6607948,-0.8292371,0
5.571602,4.2734025,0
6.4738062,2.8997573,0
8.105007,-9.128495,1
1.2416169,5.6663913,0
-6.7659615,-5.7061968,0
6.4467995,-3.1702345,0
-2.4616679,7.5392411,0
-4.251359,9.0616169,0
2.5280043,-9.4927997,1
-0.1320961,-2.9985009,1
-3.6058062,4.109398,0
6.8139323,-2.9557769,0
1.9886377,-6.5929015,1
0.6203934,9.8227294,0
-1.977394,-4.0612598,1
-3.3652037,-5.4975898,1
-6.5081399,-8.4904365,1
9.914145,6.7793686,0
-4.11782,1.1664803,0
7.4197759,-6.3934436,0
3.7694522,5.7016689,0
7.001256,-1.7460298,0
-6.9232134,6.1186825,0
-6.2787556,-7.6905993,1
9.9589741,2.1465804,0
-9.4185282,-7.5320002,0
-1.563129,9.1829453,0
-3.2334221,7.2985165,0
-0.8043376,-2.319654,1
-9.6337486,1.5781002,0
4.3766119,9.9957826,0
-3.5991186,4.3923732,0
-2.6947901,-8.0296462,1
-1.6391289,6.6494926,0
-5.1778123,0.5763018,0
4.2480979,-2.1393621,0
9.4080178,-8.2863719,0
7.4926489,4.6325399,0
0.6687022,-9.900016,1
6.2759567,-3.8723186,0
-0.0300122,2.0771414,0
2.7475975,7.1533886,0
-4.0161171,-8.0821528,1
8.410156,-7.8185664,0
8.4580464,-2.2624489,0
-2.583953,-7.3155136,1
-0.1143448,6.135073,0
6.7505382,4.6710338,0
0.5156337,7.09979,0
8.7076339,3.9621933,0
9.2440205,9.1363586,0
0.2612276,-2.6964093,1
-1.4628321,-3.53688,1
-8.191161,9.6024723,0
6.2205606,9.1895754,0
4.6695335,7.238696,0
-4.1335792,-1.9085247,0
-6.8532635,-0.3277721,0
7.5708501,-3.6555131,0
-6.57066,-9.1816265,1
-6.5144042,6.1946655,0
0.1024925,-2.9844925,1
4.3856587,-5.8448857,1
0.1532127,2.3460919,0
-8.7546594,-9.0145649,1
8.5933465,-2.1050202,0
-3.1092934,-2.8083482,0
-9.0954515,0.9024284,0
-5.326067,-8.8015682,1
0.530236,4.2287885,0
-0.9367444,5.4570056,0
9.4435098,9.0163311,0
6.0076612,0.8690709,0
-6.1555001,2.7812574,0
