x1,x2,label
9.551062,-6.067513,0
0.63768,-2.980601,1
4.485823,-8.027114,1
6.711931,-8.453088,1
-5.57342,-7.691375,1
0.974426,-3.891459,1
3.1567,-5.680959,1
1.07138,-2.601364,1
1.14887,-2.268731,1
-6.588322,-9.320905,1
1.995233,-8.835735,1
-6.561213,-7.831227,1
6.41129,-7.436472,1
-2.563042,-2.292412,0
6.870574,-4.126937,0
0.822588,-1.404263,1
7.936095,-9.533381,1
-5.791205,-9.177335,1
4.411978,-6.476197,1
-5.303303,-8.307273,1
1.270308,-8.164275,1
9.938202,-7.593021,0
-3.23265,-3.653554,1
4.484011,-5.97111,1
7.535574,-6.455607,0
6.667588,-6.626272,0
-0.214496,-7.266323,1
2.633139,-5.692279,1
4.515204,-4.817902,1
3.593404,-9.645907,1
4.040175,-6.476648,1
3.880267,-7.614691,1
-0.561997,-3.126731,1
4.932687,-8.601589,1
-3.116949,-5.90723,1
2.49703,-7.258746,1
1.202959,-7.000066,1
0.254998,-4.531901,1
5.896873,-9.441019,1
8.338869,-6.497825,0
3.854722,-9.356855,1
3.614261,-2.714099,0
5.686911,-6.828744,1
2.091582,-9.18672,1
7.154658,-6.886754,0
6.516859,-7.899411,1
-2.799773,-7.674137,1
3.252877,-2.366208,0
-0.51072,-6.403262,1
5.678966,-9.35109,1
6.102758,-3.95546,0
8.250219,-6.940077,0
-5.785438,-6.632193,1
-2.297212,-2.947016,1
5.710361,-6.2326,1
-1.19531,-5.57489,1
9.022078,-7.653764,0
2.738144,-8.863908,1
-4.509773,-4.962493,1
6.868236,-6.52828,0
-4.241943,-6.933989,1
-8.472306,-8.841341,1
9.657095,-4.622481,0
-4.441635,-9.789582,1
3.425154,-9.435255,1
1.734641,-7.548983,1
8.479265,-9.807485,1
5.164583,-9.799101,1
6.60958,-6.275937,0
1.193938,-1.486996,1
-1.562967,-4.526307,1
-1.088262,-2.116275,1
-3.809286,-4.354068,1
3.388873,-7.165856,1
2.399362,-8.317261,1
-6.621119,-8.865394,1
5.038125,-2.760751,0
-5.189705,-8.179092,1
2.155413,-9.794969,1
-2.642095,-9.31706,1
-2.206635,-5.73932,1
-5.274836,-6.671239,1
-3.265215,-5.979007,1
3.637215,-9.23037,1
0.407255,-1.190749,1
-3.134074,-6.835809,1
-2.281401,-6.321918,1
1.840265,-4.644861,1
9.737067,-9.177326,0
-5.510759,-7.572399,1
-2.563614,-2.976232,1
9.896966,-6.307448,0
5.988493,-8.356086,1
-2.806366,-8.684403,1
6.924372,-5.130622,0
1.610284,-7.650698,1
-6.838981,-8.660399,1
7.441743,-5.843416,0
3.479203,-3.294807,0
4.07778,-9.970281,1
-1.23484,-1.473258,1
-9.020031,-9.407228,1
1.205531,-6.526361,1
-2.356608,-3.061967,1
-6.736203,-7.943256,1
-4.214875,-4.257466,1
-0.94655,-5.031402,1
-1.862561,-9.550345,1
3.970658,-3.423871,0
-4.685444,-8.226279,1
3.011294,-7.734895,1
-5.229849,-6.244245,1
5.306661,-7.802738,1
4.450372,-7.130235,1
6.706482,-7.100523,1
-0.359677,-7.726546,1
6.442489,-8.856484,1
-5.21716,-9.159554,1
5.524278,-8.390274,1
0.052693,-4.433566,1
3.820283,-7.192106,1
-4.88909,-7.764597,1
9.456766,-7.58663,0
-0.568022,-7.81399,1
4.139717,-2.927229,0
-6.614927,-7.591873,1
3.597679,-5.713429,1
3.087916,-9.046005,1
-6.269052,-6.871875,1
-1.528709,-4.458102,1
2.34772,-9.361189,1
-7.270474,-7.440664,1
-6.731178,-8.622165,1
0.19977,-9.948806,1
4.073279,-2.795807,0
-2.304952,-2.92371,1
-1.986652,-2.756854,1
0.083262,-7.726353,1
-1.583024,-4.326084,1
2.66208,-2.893063,1
-2.80268,-5.733149,1
0.01875,-8.012404,1
1.780105,-6.534694,1
-0.446687,-3.620587,1
1.316247,-5.374039,1
4.114572,-7.674135,1
-1.448376,-1.009436,0
7.5207,-8.602259,1
9.88292,-6.383928,0
-2.709769,-2.833758,1
0.32071,-6.460376,1
9.934135,-5.562286,0
2.313134,-7.937391,1
7.771847,-6.53824,0
0.598494,-3.633762,1
